© 2000-2023 QIAGEN. All rights reserved.

Upstream Regulators	WT.Adult.CtrlRescue.vs.WT.Adult.Alone.sig2 - 2023-02-07 03:42 PM	HD.Neonatal.Rescue.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.Alone.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Alone.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Neonatal.CtrlRescue.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Rescue.vs.WT.Adult.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.CtrlRescue.vs.WT.Neonatal.CtrlRescue.sig - 2022-12-10 05:35 PM	WT.Adult.Rescue.vs.HD.Neonatal.Rescue.sig - 2022-12-10 05:35 PM
ULK2	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
BCDIN3D	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
LINC01021_NR_038848.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
reserpine	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
CST7	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
C10orf99	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
mir-290	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
miR-323-3p (and other miRNAs w/seed ACAUUAC)	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
IKKbeta inhibitor	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
luteolin 7-O-beta-D-glucoside	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
miR-3173-5p (and other miRNAs w/seed GCCCUGC)	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
DRP2	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
miR-577 (miRNAs w/seed AGAUAAA)	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
butenafine	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
IBTK	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
IL2RB	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
ginkgolide A	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
AGRO 100	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
PLEKHM1	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
mirin	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
TMEM106B	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
ZFAT	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
SLIT3	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
METTL5	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
KLF11	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
OTC	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
Hif	0.0	0.0	0.0	0.0	0.0	0.0	1.0154986124561618	0.0
PLG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.010924329851479
PTK2	0.0	0.0	0.0	0.0	0.0	1.0049893835714538	0.0	0.0
calphostin C	0.0	0.0	0.0	0.0	0.0	0.0	1.0049432533606972	0.0
S1PR3	0.0	0.0	0.0	0.0	0.0	0.0	1.004102813841904	0.0
TNFAIP8	0.0	0.0	0.0	0.0	0.0	0.0	1.004102813841904	0.0
ZDHHC7	0.0	0.0	0.0	0.0	0.0	0.0	1.004102813841904	0.0
HOXB4	0.0	0.0	0.0	0.0	0.0	0.0	1.004102813841904	0.0
RNASEH2A	0.0	0.0	0.0	0.0	0.0	1.002794958400704	0.0	0.0
OXT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003269416207954
KAT6A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003269416207954
CRTC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003269416207954
rottlerin	0.0	0.0	0.0	0.0	0.0	0.9991175826337092	0.0	0.0
TCF12	0.0	0.0	0.0	0.9972600195873791	0.0	0.0	0.0	0.0
PGF	0.0	0.0	0.0	0.0	0.0	0.0	0.9965258480323159	0.0
PP1	0.0	0.0	0.0	0.0	0.0	0.0	0.9965258480323159	0.0
IXA4	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
CDK1	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
SLC25A13	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
NUS1	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
SSPN	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
gamma-tocotrienol	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
SNHG29	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
BTRC	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
PADI4	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
SPINT1	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
MTA3	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
SPTBN2	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
conduritol epoxide	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
GRM3	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
SELENOS	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
CLCN5	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
DIM-C-pPhOH-3-Cl	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
(S)-mevalonic acid	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
FGF18	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
PK11007	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
JARID2	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
mir-455	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	0.0	0.0
IRF8	0.0	0.0	0.0	0.0	0.9890325447920779	0.0	0.0	0.0
FOXA2	0.0	0.0	0.0	0.0	0.0	0.0	0.9860629090098969	0.0
linsidomine	0.0	0.0	0.0	0.9854501580562134	0.0	0.0	0.0	0.0
NOSTRIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.983118296971244
MYOG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.983118296971244
tosedostat	0.0	0.0	0.0	0.0	0.982554848758483	0.0	0.0	0.0
YTHDF2	0.0	0.0	0.0	0.9789831703394322	0.0	0.0	0.0	0.0
ETV6	0.0	0.0	0.0	0.9789831703394322	0.0	0.0	0.0	0.0
FANCA	0.0	0.0	0.0	0.9789831703394322	0.0	0.0	0.0	0.0
2-aminoethoxydiphenylborane	0.0	0.0	0.0	0.9789831703394322	0.0	0.0	0.0	0.0
Mmp	0.0	0.0	0.0	0.9789831703394322	0.0	0.0	0.0	0.0
LXR ligand-LXR-Retinoic acid-RXRα	0.0	0.0	0.0	0.9789831703394322	0.0	0.0	0.0	0.0
Jpx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
CTNNAL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
TLCD3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
betamethasone valerate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
ZFP42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
ADRA2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
1-methyl-2-pyrrolidinone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
8-(3-chlorostyryl)caffeine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
clodronic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
Snhg6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
vigabatrin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
DNAJB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
LDN-193189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
CINP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
acetoacetic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
L-alanine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
zinc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
NASP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
ketanserin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
RAPSN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
tramadol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
PDLIM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
RHBDD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
glabridin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
P5091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
WAPL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
PWWP2A-ROS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
mir-138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
TBPL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
PARP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
USP35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
UMI-77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
GLIS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
prostaglandin E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
SLC39A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
ADIPOR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
LAMTOR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
MED24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
Rp-8-Br-cGMPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
PF-4691502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
UBTF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
ZNF467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
HOPX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
istradefylline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
ORAI3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
DACT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
DAND5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
endothelin receptor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
MTHFD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
ARF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
MAOA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
TEC/BTK/ITK/TXK/BMX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
PDE1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
PTPRF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
AGAP2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
CDC25B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
cromakalim	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975199953004536
3-deazaneplanocin	0.0	0.0	0.0	0.0	0.0	0.0	0.9744958594524853	0.0
CYLD	0.0	0.0	0.0	0.0	0.0	0.0	0.9731650303949672	0.0
propranolol	0.0	0.0	0.0	0.0	0.0	0.0	0.9731650303949672	0.0
phenacetin	0.0	0.0	0.0	0.0	0.0	0.0	0.9731650303949672	0.0
berberine	0.0	0.9729641878958689	0.0	0.0	0.0	0.0	0.0	0.0
SKF-38393	0.0	0.0	0.0	0.0	0.0	0.0	0.9674021751393403	0.0
ghrelin	0.0	0.0	0.0	0.0	0.0	0.0	0.9674021751393403	0.0
CNOT6L	0.0	0.0	0.0	0.0	0.0	0.0	0.9674021751393403	0.0
CBS/LOC102724560	0.0	0.0	0.0	0.0	0.0	0.0	0.9674021751393403	0.0
mir-322	0.0	0.0	0.0	0.0	0.0	0.0	0.9674021751393403	0.0
POU3F2	0.0	0.0	0.0	0.0	0.0	0.0	0.9674021751393403	0.0
mir-101	0.0	0.0	0.9673786375529839	0.0	0.0	0.0	0.0	0.0
abemaciclib	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9672128151072075
indole-3-carbinol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9672128151072075
APOB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9672128151072075
PAK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9672128151072075
anandamide	0.0	0.599206867337017	0.3649856743738749	0.0	0.0	0.0	0.0	0.0
infliximab	0.0	0.0	0.0	0.0	0.0	0.0	0.9621160105453119	0.0
NRXN1	0.0	0.0	0.0	0.9620834212303814	0.0	0.0	0.0	0.0
GRIN3A	0.0	0.0	0.0	0.0	0.0	0.9608679931063796	0.0	0.0
CDK6	0.36013352825569933	0.599206867337017	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	0.0	0.0	0.0	0.9560349924885663	0.0	0.0	0.0	0.0
lipid	0.0	0.0	0.0	0.0	0.0	0.0	0.953619931725219	0.0
sphingosine-1-phosphate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9524591275287881
NGLY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9524591275287881
TREM1	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
PXN	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
pyrrolidonecarboxylic acid	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
alpha-keto-beta-methylvaleric acid	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
GABBR2	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
2-mercaptoethanol	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
nicorandil	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
L-cystine	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
WDFY2	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
rh-endostatin	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	0.0	0.0
risperidone	0.0	0.0	0.0	0.0	0.0	0.947710017869507	0.0	0.0
TRPM2	0.9450377552342003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHEK2	0.0	0.0	0.9449445470253836	0.0	0.0	0.0	0.0	0.0
RPS6KA3	0.0	0.0	0.0	0.0	0.9443070549599736	0.0	0.0	0.0
KLF5	0.0	0.0	0.0	0.0	0.0	0.0	0.9435006695011291	0.0
SYK	0.0	0.0	0.0	0.942698580650075	0.0	0.0	0.0	0.0
norepinephrine	0.0	0.0	0.0	0.0	0.0	0.0	0.9412965396051981	0.0
xanthohumol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9371857587215333
EWSR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9371857587215333
CBFB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9371857587215333
Cux1	0.0	0.0	0.0	0.0	0.0	0.0	0.9367975614025321	0.0
nicardipine	0.0	0.0	0.0	0.0	0.0	0.0	0.9367975614025321	0.0
AICDA	0.0	0.0	0.0	0.0	0.0	0.0	0.9367975614025321	0.0
FUS-DDIT3	0.0	0.0	0.0	0.0	0.0	0.0	0.9367975614025321	0.0
RALBP1	0.0	0.9364320760981156	0.0	0.0	0.0	0.0	0.0	0.0
miR-1285-3p (and other miRNAs w/seed CUGGGCA)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CDC27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
DRD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
Meis1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
RPE65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
miR-382-5p (miRNAs w/seed AAGUUGU)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
SH2B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
Jun-ATF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
PRMT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
NR2C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
p38 Sapk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
ARHGEF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
KRT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CLDN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CMP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
STAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CPT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
miR-508-3p (miRNAs w/seed GAUUGUA)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CDH16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
BBOX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
MAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
RBBP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
nor-binaltorphimine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
etidronic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
phloroglucinol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
WSB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
ranitidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CTF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
Nrg1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
Stat dimer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
VCAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
aurothiomalate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
L-aspartic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
scoparone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
TMPRSS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
dexfenfluramine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
CDR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
DRD1/5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
Muc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
lindane	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
NME3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
UTS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
EIF3I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
PSAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
5-hydroxytryptophan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
2610528A11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
SEPTIN9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
MCF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
KDM2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363876375254117
TFAP2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9347577106042281
8-bromoguanosine 3',5'-cyclic monophosphate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9347577106042281
TBXT	0.0	0.0	0.0	0.93409875173601	0.0	0.0	0.0	0.0
NOTCH4	0.0	0.0	0.0	0.93409875173601	0.0	0.0	0.0	0.0
Secretase gamma	0.0	0.0	0.0	0.93409875173601	0.0	0.0	0.0	0.0
naltrindole	0.0	0.0	0.0	0.9335219168030536	0.0	0.0	0.0	0.0
coomassie brilliant blue	0.0	0.0	0.0	0.9335219168030536	0.0	0.0	0.0	0.0
onapristone	0.0	0.0	0.0	0.9335219168030536	0.0	0.0	0.0	0.0
N,N-dimethylarginine	0.0	0.0	0.0	0.9335219168030536	0.0	0.0	0.0	0.0
Ginkgo biloba	0.0	0.0	0.0	0.9335219168030536	0.0	0.0	0.0	0.0
LAMC1	0.0	0.0	0.0	0.9335219168030536	0.0	0.0	0.0	0.0
PLAG1	0.0	0.0	0.0	0.9307199537812547	0.0	0.0	0.0	0.0
MYOCD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9288870103875091
H19	0.0	0.0	0.0	0.0	0.0	0.927544574994507	0.0	0.0
DGAT1	0.0	0.0	0.0	0.0	0.0	0.927544574994507	0.0	0.0
MESP1	0.0	0.0	0.0	0.0	0.0	0.927544574994507	0.0	0.0
bosutinib	0.0	0.0	0.0	0.0	0.0	0.927544574994507	0.0	0.0
LINC00662	0.0	0.0	0.0	0.0	0.0	0.927544574994507	0.0	0.0
AQP1	0.0	0.0	0.0	0.0	0.0	0.927544574994507	0.0	0.0
ZFP91	0.0	0.0	0.0	0.0	0.0	0.927544574994507	0.0	0.0
14,15-epoxyeicosatrienoic acid	0.0	0.9232589379526098	0.0	0.0	0.0	0.0	0.0	0.0
sulfinosine	0.9209549840769666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	0.9209549840769666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
histone deacetylase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9188201658556998
PRKCZ	0.0	0.0	0.0	0.9130951902062338	0.0	0.0	0.0	0.0
mycophenolic acid	0.0	0.0	0.0	0.0	0.0	0.9081421941092945	0.0	0.0
EIF2AK2	0.0	0.0	0.0	0.0	0.9050130648904762	0.0	0.0	0.0
miR-675-3p (miRNAs w/seed UGUAUGC)	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
RBM15	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
indapamide	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
FAIM	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
EPB42	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
glemanserin	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
SALL1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
BTC	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
toluene diisocyanate	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
neocuproine	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
RAB11B-AS1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
ME1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
ADGRG1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
NAGLU	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
STAT6	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
APOL1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
ATG12	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
ZFP36L1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
trichosanthin	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
pravastatin	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
estrone	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
MHY1485	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
mir-652	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
RK-24466	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
FABP7	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
FANCF	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
ATP9A	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
PSPH	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
ADAMTS9	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
1,2-dihydroxy-epoxy-1,2,3,4-tetrahydro-5-methylchrysene	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
MAP4	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
PCK1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
parsatuzumab	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
PYY	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
7beta-hydroxycholesterol	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
TMED10	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
RHCE/RHD	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
diethyl fumarate	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
PSG1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
CDK11B	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
BHLH	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
SEMA4A	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
SYMPK	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
SMC3	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
MAGEB2	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
HL001	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
MYO1C	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
DLL1	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
CNMD	0.0	0.0	0.0	0.903929106282843	0.0	0.0	0.0	0.0
