© 2000-2023 QIAGEN. All rights reserved.

Diseases and Bio Functions	WT.Adult.CtrlRescue.vs.WT.Adult.Alone.sig2 - 2023-02-07 03:42 PM	HD.Neonatal.Rescue.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.Alone.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Alone.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Neonatal.CtrlRescue.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Rescue.vs.WT.Adult.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.CtrlRescue.vs.WT.Neonatal.CtrlRescue.sig - 2022-12-10 05:35 PM	WT.Adult.Rescue.vs.HD.Neonatal.Rescue.sig - 2022-12-10 05:35 PM
Subcutaneous tumor	0.0	0.0	0.0	0.0	3.433464370974608	0.0	3.7691107808554505	1.4489496368433092
Abnormal morphology of Purkinje's layer of cerebellum	0.0	0.0	0.0	3.8861647451600687	0.0	0.0	3.6147636550695244	1.1503343188068573
Astrocytoma	0.0	0.0	8.628142774874773	0.0	0.0	0.0	0.0	0.0
Hemangioblastoma	0.0	1.9993919803340359	6.6111957897638165	0.0	0.0	0.0	0.0	0.0
Stage I-II non-small cell lung cancer	0.0	0.0	0.0	0.0	0.0	0.0	8.595108761495611	0.0
Neonatal death	0.0	0.0	6.232495007011382	0.0	0.0	0.0	0.0	2.357822502679113
Differentiation of central nervous system cells	0.0	0.0	0.0	5.238847285798065	0.0	0.0	3.3485661348925957	0.0
Modification of rRNA	0.0	8.515942879387621	0.0	0.0	0.0	0.0	0.0	0.0
Bile duct carcinoma	0.0	2.08076670522733	6.363688722840591	0.0	0.0	0.0	0.0	0.0
Gonadal tumor	0.0	0.0	0.0	4.8741635669990995	0.0	0.0	3.543155696561652	0.0
High grade glioma	0.0	0.0	8.40917030172185	0.0	0.0	0.0	0.0	0.0
Adhesion of neuroglia	0.0	0.0	0.0	3.733612839398472	0.0	4.675480890967016	0.0	0.0
Perinatal death	0.0	0.0	6.81930926927404	0.0	0.0	0.0	0.0	1.5588155199144034
Neonatal sepsis	2.9090881743296433	0.0	0.0	0.0	0.0	5.434401215905048	0.0	0.0
High grade astrocytoma	0.0	0.0	8.319356135584421	0.0	0.0	0.0	0.0	0.0
Binding of DNA	2.306039671625234	1.991112414395927	0.0	0.0	0.0	0.0	3.9973799026498944	0.0
Hepatitis B surface antigen-negative hepatitis C virus negative hepatocellular carcinoma	1.9208597080700218	2.1375362521838928	0.0	0.0	0.0	0.0	4.212707468517647	0.0
Metabolism of ATP	2.2508079301176545	1.5385936533763187	0.0	0.0	4.3316411311699285	0.0	0.0	0.0
Lichen planus	0.0	0.0	0.0	0.0	3.1036399113480164	4.979290554113531	0.0	0.0
Response of tumor cell lines	0.0	2.7301755396587786	0.0	0.0	0.0	5.344126342258242	0.0	0.0
Aplastic anemia or thalassemia	8.038286909733804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chronic inflammatory disorder	0.0	0.0	0.0	3.2032400088360684	0.0	0.0	4.823617697333619	0.0
Hepatitis B virus-related hepatocellular carcinoma	0.0	4.084626391544662	0.0	0.0	0.0	0.0	3.932520125405352	0.0
Internalization by tumor cell lines	3.101369690967204	1.7540634348288378	0.0	0.0	3.1055270583387506	0.0	0.0	0.0
T-cell leukemia	0.0	0.0	7.959422921716493	0.0	0.0	0.0	0.0	0.0
Ovarian cancer	0.0	0.0	0.0	4.273001054405275	0.0	0.0	3.6715633899635245	0.0
Neonatal late-onset sepsis	2.643015979625112	0.0	0.0	0.0	0.0	5.230947246410395	0.0	0.0
Infection by coronavirus	0.0	0.0	0.0	0.0	3.86765485032396	0.0	3.9644414158021273	0.0
G1 phase	0.0	0.0	0.0	0.0	3.5907371718545367	0.0	4.2045478065293524	0.0
Cell death of connective tissue cells	0.0	3.203215154942666	0.0	0.0	0.0	4.541297706622836	0.0	0.0
Abnormal morphology of cerebellum	0.0	0.0	0.0	3.8493952187757845	0.0	0.0	3.8810492542249664	0.0
Long-term potentiation of hippocampus	0.0	0.0	7.721197853046046	0.0	0.0	0.0	0.0	0.0
Colony formation of tumor cell lines	0.0	2.6736425436170657	0.0	0.0	0.0	5.043378941663454	0.0	0.0
Kidney clear cell tumor	0.0	0.0	7.702824337043731	0.0	0.0	0.0	0.0	0.0
Cell proliferation of fibroblasts	0.0	3.1158589685483227	0.0	0.0	0.0	4.575335349374017	0.0	0.0
T-cell non-Hodgkin lymphoma	0.0	0.0	0.0	0.0	3.1036399113480164	4.47174706522502	0.0	0.0
Cell movement of carcinoma cell lines	1.9332415236744833	0.0	0.0	0.0	0.0	5.633080260951508	0.0	0.0
Abnormal morphology of Purkinje cells	0.0	0.0	0.0	3.9473479449602022	0.0	0.0	3.5967757406366645	0.0
Morphology of axons	0.0	0.0	0.0	4.306877798138768	0.0	0.0	3.129890876753458	0.0
Differentiation of neural precursor cells	0.0	0.0	0.0	4.377761868471352	0.0	0.0	3.0142461243416903	0.0
Proliferation of epithelial cells	0.0	0.0	0.0	3.28533492485155	0.0	0.0	4.0166101527036115	0.0
Ubiquitination	0.0	0.0	7.298351706421756	0.0	0.0	0.0	0.0	0.0
Atrophy of organ	0.0	2.1033622003656225	0.0	0.0	3.4202449048994366	0.0	0.0	1.7589075736702575
Biliary tract cancer	0.0	0.0	7.278543975000102	0.0	0.0	0.0	0.0	0.0
Early stage solid tumor	2.012561363373932	0.0	0.0	0.0	0.0	0.0	5.237456997622748	0.0
Degenerative brain disorder	0.0	0.0	0.0	3.293713662586109	0.0	0.0	3.935449007280273	0.0
Chronic psoriasis	0.0	1.445285699766121	0.0	0.0	0.0	5.7229788584197525	0.0	0.0
Development of central nervous system cells	0.0	0.0	0.0	0.0	0.0	7.143831860585294	0.0	0.0
Density of synapse	0.0	0.0	0.0	0.0	0.0	0.0	3.827257373036616	3.3119944391305562
Proliferation of tumor cells	0.0	2.50834356612874	0.0	0.0	0.0	4.595524816435918	0.0	0.0
Activation of DNA endogenous promoter	2.041123663010968	1.7347267988578507	0.0	0.0	3.3131045854596852	0.0	0.0	0.0
Cecum adenocarcinoma	0.0	0.0	0.0	0.0	7.08249578929378	0.0	0.0	0.0
Ataxia	0.0	0.0	6.991045305930259	0.0	0.0	0.0	0.0	0.0
Abnormal morphology of cerebellar cortex	0.0	0.0	0.0	3.5649901164383	0.0	0.0	3.3934855226040352	0.0
Migration of carcinoma cell lines	1.7742362104275446	0.0	0.0	0.0	0.0	5.180863403677241	0.0	0.0
T-lymphoblastic leukemia/lymphoma	0.0	0.0	6.949758938271625	0.0	0.0	0.0	0.0	0.0
Corpus uteri carcinoma	0.0	0.0	6.927109686964176	0.0	0.0	0.0	0.0	0.0
Fibrogenesis	0.0	1.909641636293573	0.0	0.0	0.0	4.975324376049925	0.0	0.0
Chorea	0.0	0.0	0.0	6.875305705378785	0.0	0.0	0.0	0.0
Homeostasis of metal ion	1.7521416442870617	0.0	0.0	0.0	0.0	5.071919034114494	0.0	0.0
Formation of dendritic spines	0.0	0.0	6.823925882404937	0.0	0.0	0.0	0.0	0.0
COVID-19	0.0	0.0	0.0	0.0	3.418203655701406	0.0	3.3981064900342512	0.0
Grade 3 malignant glioma	0.0	0.0	6.80865881689601	0.0	0.0	0.0	0.0	0.0
Autosomal recessive neurological disorder	0.0	0.0	6.799389937375223	0.0	0.0	0.0	0.0	0.0
Abnormal morphology of embryo	0.0	0.0	6.788071840332696	0.0	0.0	0.0	0.0	0.0
Pervasive developmental disorder	0.0	0.0	6.683701843734029	0.0	0.0	0.0	0.0	0.0
Ovarian adenocarcinoma	0.0	0.0	0.0	3.6732075788026246	0.0	0.0	3.0059849469731503	0.0
Diabetes mellitus	0.0	0.0	0.0	5.047848325152714	0.0	0.0	0.0	1.6104283086125843
Intrathoracic malignant tumor	0.0	0.0	6.637697282809574	0.0	0.0	0.0	0.0	0.0
Differentiation of tumor cell lines	0.0	0.0	0.0	0.0	0.0	6.617800265475529	0.0	0.0
Cell proliferation of breast cancer cell lines	0.0	1.4912496422047194	0.0	0.0	0.0	5.120972880912022	0.0	0.0
Development of vasculature	0.0	0.0	0.0	5.348029907080376	0.0	0.0	0.0	1.2167325187486397
Bile duct cancer	0.0	0.0	6.5283030412913625	0.0	0.0	0.0	0.0	0.0
Thoracic neoplasm	0.0	0.0	6.4680323439714185	0.0	0.0	0.0	0.0	0.0
Tonsillar squamous cell carcinoma	3.6195168435470606	1.5639113642764035	0.0	0.0	0.0	0.0	0.0	1.283649398889115
Oligodendroglioma	0.0	0.0	6.452413684049076	0.0	0.0	0.0	0.0	0.0
Autosomal recessive hereditary arthro-ophthalmopathy	2.8190700545186047	0.0	0.0	3.4887756118170894	0.0	0.0	0.0	0.0
Morphology of rhombencephalon	0.0	0.0	6.244452804798272	0.0	0.0	0.0	0.0	0.0
Chemotaxis	0.0	0.0	0.0	4.669167441196737	0.0	0.0	0.0	1.5348989202720156
Maturation of nervous tissue	0.0	0.0	0.0	0.0	0.0	4.755335874509323	0.0	1.4380093483167824
Elongation of neurites	0.0	0.0	0.0	0.0	0.0	4.536958693098239	0.0	1.6446725551521153
Homing of cells	0.0	0.0	0.0	4.474647509818882	0.0	0.0	0.0	1.6451752451949984
Chronic skin disorder	0.0	1.5984385436855086	0.0	0.0	0.0	4.51788512057347	0.0	0.0
Assembly of intercellular junctions	0.0	0.0	0.0	0.0	0.0	0.0	4.197449983042049	1.9157922687243805
Primitive neuroectodermal tumor	2.815549375795129	0.0	0.0	0.0	0.0	0.0	3.290776665444064	0.0
Astrocytosis	2.825314263656503	0.0	0.0	0.0	0.0	0.0	3.270556442117529	0.0
Cell movement of neuroglia	0.0	0.0	0.0	0.0	0.0	6.007934372252781	0.0	0.0
Cell proliferation of cervical cancer cell lines	2.3765723967381023	0.0	0.0	0.0	3.549016875421556	0.0	0.0	0.0
Cerebrovascular dysfunction	0.0	0.0	0.0	5.919352677187617	0.0	0.0	0.0	0.0
Abnormal morphology of neuroglia	2.337169926751015	0.0	0.0	3.561204085994191	0.0	0.0	0.0	0.0
Formation of filopodia	0.0	0.0	0.0	0.0	0.0	5.87839351039904	0.0	0.0
Invasion of adenocarcinoma cell lines	0.0	0.0	0.0	0.0	0.0	0.0	4.500767133945301	1.3759992690877014
Familial dementia	2.2272963567701862	1.770952462993466	0.0	0.0	0.0	0.0	0.0	1.849977882449828
Quantity of vacuole	2.4467375431713396	0.0	0.0	0.0	3.2979519029696425	0.0	0.0	0.0
Mood Disorders	0.0	0.0	0.0	0.0	0.0	5.74198722475779	0.0	0.0
Intellectual disability and congenital malformations	0.0	0.0	0.0	0.0	5.70298855258678	0.0	0.0	0.0
Congenital anemia	0.0	3.8215543616696537	0.0	0.0	0.0	0.0	0.0	1.8751252041878486
Binding of tumor cell lines	0.0	0.0	0.0	0.0	0.0	5.673905346485585	0.0	0.0
Adult acute leukemia	5.587917276240348	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Benign cold thyroid nodule	2.3637986068177588	3.218249767476066	0.0	0.0	0.0	0.0	0.0	0.0
Development of benign tumor	0.0	2.1813405518146634	0.0	0.0	0.0	0.0	3.3934855226040352	0.0
Interaction of tumor cell lines	0.0	0.0	0.0	0.0	0.0	5.522061888924973	0.0	0.0
Lebers optic atrophy with dystonia	2.300595405855574	3.221041443993804	0.0	0.0	0.0	0.0	0.0	0.0
Ductal breast carcinoma	0.0	0.0	0.0	0.0	5.49784347507257	0.0	0.0	0.0
Biosynthesis of reactive oxygen species	3.6195168435470606	1.8628067054269604	0.0	0.0	0.0	0.0	0.0	0.0
Pulmonary fibrosis or aplastic anemia	1.6241124603448218	0.0	0.0	3.8464000639716787	0.0	0.0	0.0	0.0
Development of sensory organ	0.0	0.0	0.0	5.460398615723205	0.0	0.0	0.0	0.0
Migration of colorectal cancer cell lines	0.0	0.0	0.0	0.0	0.0	5.415898725242166	0.0	0.0
Urothelial cancer	0.0	0.0	0.0	0.0	0.0	5.413812704108925	0.0	0.0
Arrest in G1 phase	0.0	1.488093589109906	0.0	0.0	0.0	0.0	3.91018203554699	0.0
Syndromic X-linked mental retardation	0.0	0.0	0.0	0.0	0.0	5.3930400470246616	0.0	0.0
Synaptic depression	0.0	0.0	0.0	0.0	0.0	5.371301610360007	0.0	0.0
Mature T-cell neoplasm	0.0	0.0	0.0	0.0	0.0	5.370977421543756	0.0	0.0
Mitochondrial DNA-related disorder	0.0	0.0	0.0	0.0	5.366021392907248	0.0	0.0	0.0
Formation of cell-cell contacts	0.0	0.0	0.0	0.0	0.0	0.0	5.360716484502728	0.0
Organization of actin cytoskeleton	0.0	0.0	0.0	0.0	0.0	0.0	5.360716484502728	0.0
Major affective disorder	0.0	0.0	0.0	0.0	0.0	5.348672922563386	0.0	0.0
Formation of eye	0.0	0.0	0.0	5.306091412125931	0.0	0.0	0.0	0.0
Chemotaxis of endothelial cells	0.0	0.0	0.0	3.584475639405261	0.0	0.0	0.0	1.6665057192295682
Transitional-cell carcinoma	0.0	0.0	0.0	0.0	0.0	5.236572543427917	0.0	0.0
Biosynthesis of nucleoside triphosphate	0.0	0.0	0.0	0.0	0.0	5.230947246410395	0.0	0.0
Mature T-cell or NK-cell neoplasm	0.0	0.0	0.0	0.0	0.0	5.222102072759553	0.0	0.0
Excitatory postsynaptic current	0.0	0.0	0.0	0.0	0.0	5.216229873822181	0.0	0.0
Differentiation of brain	0.0	0.0	0.0	5.125148048860432	0.0	0.0	0.0	0.0
Quantity of ribosome	0.0	2.604741566322411	0.0	0.0	0.0	0.0	0.0	2.468378475717995
Chronic kidney disease	1.9004478816253914	0.0	0.0	0.0	3.1713422199049717	0.0	0.0	0.0
Development of astrocytes	0.0	0.0	0.0	0.0	0.0	5.005265036062854	0.0	0.0
Hydrolysis of nucleotide	3.3826404277982003	1.6100432998759004	0.0	0.0	0.0	0.0	0.0	0.0
Migration of lymphatic system cells	0.0	0.0	0.0	0.0	0.0	4.97842392535467	0.0	0.0
Formation of intercellular junctions	0.0	0.0	0.0	0.0	0.0	0.0	4.9665707178310825	0.0
Primary head and neck cancer	3.8156867655130915	0.0	0.0	0.0	0.0	0.0	0.0	1.1503343188068573
Formation of stress granule	2.1479694175622375	1.517465424789502	0.0	0.0	0.0	0.0	0.0	1.2946754427419673
Hydrolysis of GTP	2.1233092020326483	2.8194770818252404	0.0	0.0	0.0	0.0	0.0	0.0
Adult leukemia	4.914488049788244	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Urothelial transitional cell carcinoma	0.0	0.0	0.0	0.0	0.0	4.907968931457497	0.0	0.0
Cell movement of fibroblast cell lines	0.0	0.0	0.0	0.0	0.0	4.906619678236835	0.0	0.0
Nodule	3.188295132038558	1.7048080332072202	0.0	0.0	0.0	0.0	0.0	0.0
Diffuse small-cell lymphoma	0.0	0.0	0.0	0.0	4.871391999091953	0.0	0.0	0.0
Cell viability of cervical cancer cell lines	1.6450742327449703	0.0	0.0	0.0	3.217662054350834	0.0	0.0	0.0
Neoplasia of lymphoid organ	0.0	0.0	0.0	0.0	0.0	4.8582785135676385	0.0	0.0
Synthesis of nitric oxide	0.0	0.0	0.0	4.851896251030611	0.0	0.0	0.0	0.0
Potentiation of synapse	0.0	0.0	0.0	0.0	0.0	4.812980931474989	0.0	0.0
Congenital anomaly of cardiovascular system	0.0	1.598940139136089	0.0	3.2081670155862825	0.0	0.0	0.0	0.0
Schizophrenia or schizoaffective disorder	0.0	0.0	0.0	0.0	4.800607704904773	0.0	0.0	0.0
Concentration of lipid	0.0	0.0	0.0	4.796114122193989	0.0	0.0	0.0	0.0
X-linked mental retardation	0.0	0.0	0.0	0.0	0.0	4.791254854237489	0.0	0.0
Diabetic nephropathy	0.0	0.0	0.0	3.6359147926238844	0.0	0.0	0.0	1.1503343188068573
Oxidation of protein	4.781093576634232	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Migration of antigen presenting cells	0.0	0.0	0.0	3.3706042124222333	0.0	0.0	0.0	1.3699325665971964
Indolent non-Hodgkin lymphoma	0.0	0.0	0.0	0.0	4.735712803834802	0.0	0.0	0.0
Cell movement of phagocytes	0.0	0.0	0.0	4.722095636233131	0.0	0.0	0.0	0.0
Quantity of reactive oxygen species	4.707338707995563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dysmyelination	0.0	0.0	0.0	0.0	0.0	4.663641176979075	0.0	0.0
Quantity of central nervous system cells	0.0	0.0	0.0	0.0	0.0	0.0	4.66211625774125	0.0
Assembly of cell-cell contacts	0.0	0.0	0.0	0.0	0.0	0.0	4.650452334665045	0.0
Ovarian lesion	0.0	0.0	0.0	0.0	0.0	4.627692090247659	0.0	0.0
Solitary thyroid nodule	4.620054126631057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metastasis of cells	0.0	0.0	0.0	0.0	0.0	4.619792216904265	0.0	0.0
Epithelial-mesenchymal transition	0.0	0.0	0.0	0.0	0.0	0.0	4.618541016170093	0.0
Quantity of synaptic vesicles	0.0	0.0	0.0	0.0	0.0	0.0	4.611946792796048	0.0
Lymphatic node tumor	0.0	0.0	0.0	0.0	0.0	4.605612288915905	0.0	0.0
Growth of embryo	0.0	0.0	0.0	0.0	0.0	4.601424579067185	0.0	0.0
Cell death of kidney cells	1.588596559891992	0.0	0.0	0.0	0.0	0.0	3.007389940374385	0.0
Lymphocyte migration	0.0	0.0	0.0	0.0	0.0	4.586343278820288	0.0	0.0
Differentiation of brain cells	0.0	0.0	0.0	4.586274007459609	0.0	0.0	0.0	0.0
Uptake of monosaccharide	0.0	0.0	0.0	4.565579345288889	0.0	0.0	0.0	0.0
Thyroid follicular adenoma	1.9645337549636301	2.582555151666099	0.0	0.0	0.0	0.0	0.0	0.0
Degradation of hydrogen peroxide	2.4467375431713396	2.096178788985887	0.0	0.0	0.0	0.0	0.0	0.0
Urothelial bladder carcinoma	0.0	0.0	0.0	0.0	0.0	4.514370200802474	0.0	0.0
Chronic respiratory disorder	3.1539129846249376	0.0	0.0	0.0	0.0	0.0	0.0	1.338088367849588
Cell-cell adhesion of neurons	0.0	0.0	0.0	0.0	0.0	4.491272583179234	0.0	0.0
Action potential of cells	0.0	0.0	0.0	0.0	0.0	4.467610178812974	0.0	0.0
Dyskeratosis congenita or aplastic anemia	0.0	4.446445853514625	0.0	0.0	0.0	0.0	0.0	0.0
Chronic obstructive pulmonary disease	3.268598717766549	0.0	0.0	0.0	0.0	0.0	0.0	1.1503343188068573
Synthesis of purine nucleotide	1.9130936697435839	2.3973381417306996	0.0	0.0	0.0	0.0	0.0	0.0
Formation of cellular inclusion bodies	0.0	0.0	0.0	0.0	0.0	0.0	4.275521490326109	0.0
Proliferation of oligodendrocytes	0.0	0.0	0.0	0.0	0.0	0.0	4.271910699807658	0.0
Stage I-IIIA non-small cell lung cancer	0.0	0.0	0.0	4.269830963227507	0.0	0.0	0.0	0.0
Small intestine cancer	0.0	0.0	0.0	0.0	4.267034319568842	0.0	0.0	0.0
Uptake of D-glucose	0.0	0.0	0.0	4.26568569475606	0.0	0.0	0.0	0.0
Invasive lung cancer	0.0	4.242503690968407	0.0	0.0	0.0	0.0	0.0	0.0
Exchange of nucleotide	2.656138318559427	1.5811050081330549	0.0	0.0	0.0	0.0	0.0	0.0
Duodenal cancer	0.0	0.0	0.0	0.0	4.208704078646763	0.0	0.0	0.0
Small intestine carcinoma	0.0	0.0	0.0	0.0	4.206095886180927	0.0	0.0	0.0
Development of urinary tract tumor	0.0	0.0	0.0	0.0	0.0	0.0	4.2024746005289	0.0
Extrapulmonary squamous cell carcinoma	0.0	0.0	0.0	0.0	4.19874782775764	0.0	0.0	0.0
Cell viability of neurons	0.0	0.0	0.0	4.18802295710753	0.0	0.0	0.0	0.0
Small intestine tumor	0.0	0.0	0.0	0.0	4.1615572111773025	0.0	0.0	0.0
Apoptosis of lung cancer cell lines	2.5509135195964565	1.6079982850193417	0.0	0.0	0.0	0.0	0.0	0.0
Development of connective tissue cells	0.0	0.0	0.0	0.0	0.0	0.0	3.002194133736797	1.1503343188068573
Creutzfeldt-Jakob disease	0.0	0.0	0.0	0.0	0.0	0.0	4.139855505748551	0.0
Primary papillary thyroid carcinoma	4.1151659080213445	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Early stage kidney disease	0.0	0.0	0.0	4.0872886800650114	0.0	0.0	0.0	0.0
Charcot-Marie-Tooth disease	0.0	1.611947699733863	0.0	0.0	0.0	0.0	0.0	2.442368353060189
Duodenal carcinoma	0.0	0.0	0.0	0.0	4.038490699117629	0.0	0.0	0.0
Distribution of lipid	0.0	0.0	0.0	4.02984998385942	0.0	0.0	0.0	0.0
Maturation of cells	0.0	0.0	0.0	4.00982459078278	0.0	0.0	0.0	0.0
Uterine corpus endometrioid carcinoma	0.0	0.0	0.0	0.0	0.0	0.0	3.9936186831670306	0.0
Refractory tumor	0.0	3.984025327575396	0.0	0.0	0.0	0.0	0.0	0.0
Oral lesion	0.0	0.0	0.0	3.9632207297920816	0.0	0.0	0.0	0.0
Growth of smooth muscle	0.0	0.0	0.0	3.961190686581678	0.0	0.0	0.0	0.0
Cell movement of melanoma cells	0.0	0.0	0.0	3.9558249768076137	0.0	0.0	0.0	0.0
Ulcer	0.0	0.0	0.0	3.9424744523865822	0.0	0.0	0.0	0.0
Differentiation of stem cells	0.0	0.0	0.0	0.0	0.0	0.0	3.939851279431371	0.0
Apoptosis of pheochromocytoma cell lines	0.0	0.0	0.0	0.0	0.0	0.0	3.9309005799875063	0.0
Binding of carbohydrate	0.0	0.0	0.0	3.912261978874505	0.0	0.0	0.0	0.0
Hereditary Eye Disease	0.0	0.0	0.0	3.8971606112489114	0.0	0.0	0.0	0.0
Diabetic foot ulcer disorder	0.0	0.0	0.0	3.8865337700667495	0.0	0.0	0.0	0.0
Follicular thyroid tumor	1.720927419033109	2.1533815493554904	0.0	0.0	0.0	0.0	0.0	0.0
Small B-cell lymphocytic lymphoma	0.0	0.0	0.0	0.0	3.86765485032396	0.0	0.0	0.0
Head and neck oncocytoma	3.866828730078491	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyneuropathy	0.0	0.0	0.0	3.8464000639716787	0.0	0.0	0.0	0.0
Abnormal morphology of axons	0.0	0.0	0.0	3.8440330270672867	0.0	0.0	0.0	0.0
Cell viability of central nervous system cells	0.0	0.0	0.0	3.8425505318003053	0.0	0.0	0.0	0.0
Progressive central nervous system tumor	1.9983951436135377	1.8411548063249288	0.0	0.0	0.0	0.0	0.0	0.0
Adenocarcinoma of the small bowel	0.0	0.0	0.0	0.0	3.815839131224353	0.0	0.0	0.0
Abnormality of peripheral ganglia	0.0	0.0	0.0	0.0	0.0	0.0	3.7942871539406706	0.0
Cell viability of stomach cancer cell lines	1.7886408320843528	0.0	0.0	0.0	0.0	0.0	0.0	1.9849261038695292
Metastatic neuroendocrine carcinoma	0.0	0.0	0.0	0.0	0.0	0.0	3.769582594515005	0.0
Apoptosis of brain	0.0	0.0	0.0	0.0	0.0	0.0	3.7616673762315127	0.0
Distribution of cholesterol	0.0	0.0	0.0	3.733612839398472	0.0	0.0	0.0	0.0
Catabolism of hydrogen peroxide	1.9645337549636301	1.7657980266010356	0.0	0.0	0.0	0.0	0.0	0.0
Dupuytren contracture	0.0	0.0	0.0	3.7156709288547263	0.0	0.0	0.0	0.0
Apoptosis of neuroblastoma cell lines	0.0	0.0	0.0	0.0	0.0	0.0	3.707148882699727	0.0
Non-astrocytoma brain tumor	1.6450742327449703	2.0496598458650546	0.0	0.0	0.0	0.0	0.0	0.0
Disassembly of filaments	2.120715401177223	1.5557725259878938	0.0	0.0	0.0	0.0	0.0	0.0
Metastatic small cell carcinoma	0.0	0.0	0.0	0.0	0.0	0.0	3.6715633899635245	0.0
Formation of ribosome	0.0	0.0	0.0	0.0	0.0	0.0	3.6715633899635245	0.0
Early stage tumor	2.193625150397426	1.4716281872764099	0.0	0.0	0.0	0.0	0.0	0.0
Serous adenocarcinoma	0.0	0.0	0.0	3.6625738828635166	0.0	0.0	0.0	0.0
Cell movement of connective tissue cells	0.0	0.0	0.0	0.0	0.0	0.0	3.645048592148476	0.0
Initiation of translation of protein	0.0	3.634828509199485	0.0	0.0	0.0	0.0	0.0	0.0
Morphology of cardiac muscle	0.0	0.0	0.0	0.0	0.0	0.0	3.630152544560108	0.0
Interaction of neuroglia	0.0	0.0	0.0	3.6256407961955675	0.0	0.0	0.0	0.0
Soft palate squamous cell carcinoma	2.3376045633900486	0.0	0.0	0.0	0.0	0.0	0.0	1.283649398889115
Cell movement of myeloid cells	0.0	0.0	0.0	3.595647574329015	0.0	0.0	0.0	0.0
Movement of vascular endothelial cells	0.0	0.0	0.0	3.595647574329015	0.0	0.0	0.0	0.0
Quantity of intercellular junctions	0.0	0.0	0.0	3.595647574329015	0.0	0.0	0.0	0.0
Duodenal adenocarcinoma	0.0	0.0	0.0	0.0	3.590288416246024	0.0	0.0	0.0
Autosomal dominant amyloidosis	0.0	0.0	0.0	3.5752503230180137	0.0	0.0	0.0	0.0
Memory	0.0	0.0	0.0	0.0	3.572578456979732	0.0	0.0	0.0
Proliferation of smooth muscle cells	0.0	0.0	0.0	3.561204085994191	0.0	0.0	0.0	0.0
Quantity of brain cells	0.0	0.0	0.0	0.0	0.0	0.0	3.5584321051856183	0.0
Metastatic neuroendocrine tumor	0.0	0.0	0.0	0.0	0.0	0.0	3.5524631448863278	0.0
Invasion of lung cancer cell lines	0.0	0.0	0.0	0.0	0.0	0.0	3.5477508168393332	0.0
Differentiation of astrocytes	0.0	0.0	0.0	3.545159917563447	0.0	0.0	0.0	0.0
Anaplastic carcinoma	0.0	0.0	0.0	0.0	0.0	0.0	3.5388426253514442	0.0
Coordination	2.041123663010968	0.0	0.0	0.0	0.0	0.0	0.0	1.4775949765300407
Differentiation of connective tissue cells	0.0	0.0	0.0	0.0	3.5131673168408137	0.0	0.0	0.0
Activation of blood cells	0.0	0.0	0.0	3.5046688302654223	0.0	0.0	0.0	0.0
Quantity of vesicles	0.0	0.0	0.0	0.0	0.0	0.0	3.4998912734323384	0.0
Death of embryo	3.49765383476568	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Morphology of body cavity	0.0	0.0	0.0	0.0	0.0	0.0	3.497444035964837	0.0
Benign uterine disease	0.0	0.0	0.0	0.0	0.0	0.0	3.494649653328481	0.0
Thyroid adenoma	1.6739084432519777	1.8183798140363459	0.0	0.0	0.0	0.0	0.0	0.0
Adhesion of Schwann cells	0.0	0.0	0.0	3.4887756118170894	0.0	0.0	0.0	0.0
Cell death of hippocampal neurons	0.0	0.0	0.0	0.0	0.0	0.0	3.469327785329927	0.0
Morphology of lesion	0.0	0.0	0.0	3.468721320807053	0.0	0.0	0.0	0.0
Depolarization of cellular membrane	0.0	0.0	0.0	3.468721320807053	0.0	0.0	0.0	0.0
Early-onset progressive encephalopathy	0.0	0.0	0.0	0.0	3.4647366051393207	0.0	0.0	0.0
Quantity of steroid	0.0	0.0	0.0	3.4493409251954783	0.0	0.0	0.0	0.0
Cell death of lung cancer cell lines	1.820821436620515	1.6281913190315813	0.0	0.0	0.0	0.0	0.0	0.0
Transformation of fibroblasts	0.0	0.0	0.0	0.0	0.0	0.0	3.448288209273961	0.0
Apoptosis of brain cells	0.0	0.0	0.0	0.0	0.0	0.0	3.448288209273961	0.0
Cell death of pheochromocytoma cell lines	0.0	0.0	0.0	0.0	0.0	0.0	3.448288209273961	0.0
Morphology of bone	0.0	0.0	0.0	0.0	0.0	0.0	3.4378582938805726	0.0
Phagocytosis of tumor cell lines	0.0	3.4258540283674828	0.0	0.0	0.0	0.0	0.0	0.0
Large-cell carcinoma	0.0	0.0	0.0	0.0	0.0	0.0	3.4191387949732324	0.0
