Gene	PVal	FDR	Log2FC
THAP12	7.64954592913287e-06	4.93897118675788e-05	-0.364399531723079
NIPSNAP2	7.72073117562638e-06	4.9732747810087e-05	-0.280054359050166
CCDC124	7.75554586552408e-06	4.99278254812409e-05	-0.390715711490008
SUMO1	7.85495309777851e-06	5.05173997804997e-05	-0.450967164968294
UBE2S	7.87236515941378e-06	5.05761155665021e-05	-0.444973570346272
SRSF3	7.90584005058983e-06	5.07443229614601e-05	-0.406105958317235
MAPK10	7.94951979928759e-06	5.09913263175942e-05	0.511087641251065
SEC63	7.95899695169887e-06	5.10253174651435e-05	-0.159120255555711
MANF	8.00721975784335e-06	5.12537604311011e-05	-0.344880425577454
SENP7	8.05472217065086e-06	5.15038334398738e-05	0.323693460243987
PAIP2	8.11234295218197e-06	5.18180148927816e-05	-0.394482757687074
LUC7L	8.12464819761136e-06	5.18694868988121e-05	0.32586313990898
FAR1	8.15300108804043e-06	5.20121286363841e-05	0.18936863179683
FIBIN	8.20210557832443e-06	5.22002685920147e-05	-0.541523539753938
IFIT3	8.24174119010597e-06	5.23527434118655e-05	-0.188563235421128
GLRX2	8.32541306832021e-06	5.2847333577648e-05	-0.206421894717446
URM1	8.48814682625043e-06	5.3796438603527e-05	-0.230483221497326
RAF1	8.63762069287493e-06	5.45738549001974e-05	0.231330157010015
AASDHPPT	8.64353782782218e-06	5.45830028392928e-05	-0.547746743215899
FAM171A2	8.68827918325212e-06	5.48088603641829e-05	-0.184767549562241
NAV3	8.75717269740666e-06	5.52149458716714e-05	0.18149659038305
NDUFAF8	8.82501961759416e-06	5.55853350127269e-05	-0.373932140895657
SCG5	8.91028677156835e-06	5.60357015145027e-05	-0.635115680584903
DOT1L	8.90782390450168e-06	5.60357015145027e-05	0.180277295333084
RRAGA	8.91510521705165e-06	5.60371487472217e-05	-0.546175192840454
INPP1	8.97183813291227e-06	5.63647423442683e-05	-0.177858292980326
COMMD6	8.98098635928359e-06	5.63932063783704e-05	-0.697107646127462
FBXO2	9.07432240407409e-06	5.68915295282119e-05	-0.348445287225481
H2AZ2	9.07373925948759e-06	5.68915295282119e-05	-0.323798311711144
VPS28	9.16834697164393e-06	5.73926302228023e-05	-0.494205394941173
SF1	9.2886734435603e-06	5.80863127323102e-05	0.396936982355464
FAM13C	9.31284621678656e-06	5.82076718759541e-05	-0.221256339619508
C14orf28	9.34554518461476e-06	5.83821705062404e-05	-0.189390862431228
PLPP5	9.35936088865034e-06	5.84385861621097e-05	-0.354652874327324
SSB	9.52021251808101e-06	5.93216099404711e-05	-0.512105701581961
GPBP1	9.65557539481312e-06	6.00109956585589e-05	-0.152994949744855
NTRK2	9.6555255117395e-06	6.00109956585589e-05	-0.460550716312634
GOLGA8A	9.84922463389334e-06	6.10601931237256e-05	0.386169801927113
CLTB	9.87639213793571e-06	6.11975531104053e-05	-0.370515709026013
RBP1	1.00148367496673e-05	6.19924993531101e-05	-0.607534769723609
SC5D	1.00576001569804e-05	6.21626876099198e-05	-0.162835043413666
MRPL4	1.00639059153666e-05	6.21701987579022e-05	-0.15388692010064
ASIC1	1.01161840567773e-05	6.24615550482412e-05	-0.255019169510455
SCLT1	1.01445980461748e-05	6.26000736795035e-05	0.317713313927999
MYO6	1.01488697195953e-05	6.26000736795035e-05	0.405486028400223
RPL35	1.01967681264419e-05	6.28003676894778e-05	-0.417837421806215
MTCH1	1.02077139040695e-05	6.28360937048392e-05	-0.252530390390755
GNG4	1.02349296696915e-05	6.29718871818351e-05	-0.294545669276875
MCL1	1.04450451778252e-05	6.42322944394658e-05	0.224132474657481
C6orf89	1.06675377975093e-05	6.55015782408152e-05	-0.255602701441243
AC008969.1	1.07266769217356e-05	6.58316106759585e-05	0.276158591510188
RELB	1.0769758019901e-05	6.60628099934964e-05	-0.166420147408171
RIOK3	1.07894848258477e-05	6.61505914548583e-05	0.280570704160818
CAMLG	1.08011345817224e-05	6.61887890850854e-05	-0.435096185366919
TLCD1	1.08451978259325e-05	6.63921809764981e-05	-0.205460072502147
FAM168B	1.08560907697739e-05	6.64255694244731e-05	-0.184403222777706
TUBB4B	1.088002216387e-05	6.653866333868e-05	-0.511334219424149
JADE3	1.10534735162261e-05	6.74306054214135e-05	-0.152801862687974
BORCS7	1.1065331597031e-05	6.74692435319721e-05	-0.307579918546608
TMEM126A	1.12997188700621e-05	6.87610695366556e-05	-0.371346569316773
LIN7C	1.1368433007811e-05	6.91447571336629e-05	-0.268706555351489
TMEM219	1.14269375363016e-05	6.94659970785722e-05	-0.280472264076716
NEGR1	1.16369194110189e-05	7.06370262260306e-05	-0.151199474020243
SPCS3	1.17664813822204e-05	7.13131996535717e-05	-0.456738960879224
NDUFB11	1.17716703923361e-05	7.13131996535717e-05	-0.660182502465988
EIF4G3	1.18665050070932e-05	7.18520702288694e-05	0.208621798380838
ROGDI	1.20689784516219e-05	7.29695216978509e-05	-0.219459195790171
SBNO1	1.2255153200101e-05	7.40218526374052e-05	0.151381518683071
ZFC3H1	1.23088690960411e-05	7.42728351136115e-05	0.393110790921608
AP2S1	1.23324726658652e-05	7.43716713558151e-05	-0.608476345652182
NSD1	1.2370608671873e-05	7.45349006954044e-05	0.199622137541609
PPM1G	1.25342676930654e-05	7.54093651898559e-05	-0.416131189756525
CTDNEP1	1.2602176376384e-05	7.57432972858157e-05	-0.302757532472699
RNF7	1.26199739014725e-05	7.58129568414579e-05	-0.539027644197598
KMT2A	1.28378909295633e-05	7.6970624409797e-05	0.526628415289286
MRPL32	1.28777761572254e-05	7.71340265856765e-05	-0.256993100484043
SRPRB	1.291237422972e-05	7.72654710767124e-05	-0.190601076901268
GPR82	1.31034903804641e-05	7.83323191466509e-05	0.253446723399384
PTBP2	1.31782916155621e-05	7.8740937133493e-05	-0.173856017606041
ASXL1	1.33717050139734e-05	7.97794984541557e-05	0.455494097598404
TMEM161B-AS1	1.3471103590821e-05	8.03332949974103e-05	0.36300974868502
FBXO45	1.36862040140072e-05	8.1447048992951e-05	-0.209610569398908
ASB8	1.3828736453142e-05	8.21451159057507e-05	-0.304557734820173
PIK3R1	1.39704004039591e-05	8.29059767412793e-05	-0.385808796129673
CRTAC1	1.41131749842595e-05	8.35907885949375e-05	-0.265835923788149
CYFIP1	1.41328725273406e-05	8.3666879387499e-05	-0.154226981539181
SACS	1.41837606625811e-05	8.38868130615508e-05	0.214015907031968
ITSN1	1.4194750274407e-05	8.39111738147788e-05	0.173793673220984
BLOC1S2	1.42207155521886e-05	8.40239956646729e-05	-0.436223675168522
TMED4	1.43356642001878e-05	8.45804187811078e-05	-0.359843919288997
FBXO21	1.44685966832448e-05	8.53235013483676e-05	-0.238866694712632
ATP5ME	1.45054924149596e-05	8.54997967489871e-05	-0.653297825245056
SERF2	1.45877217543287e-05	8.58601666436707e-05	-0.605029992059991
SELENON	1.46006154539872e-05	8.58946611462165e-05	-0.281779832720842
TLN1	1.47088314931312e-05	8.64064256977446e-05	-0.213775727852817
VAMP7	1.48398082900763e-05	8.71339320416837e-05	-0.228983393018505
PEX2	1.49592782555473e-05	8.77089127868458e-05	-0.190296026076395
SNRPN	1.49671717785356e-05	8.77130848998344e-05	-0.388302407294086
DOP1A	1.50073442914968e-05	8.78641878389502e-05	0.276385726054443
NME1	1.504049151323e-05	8.80160626981687e-05	-0.637116459340283
FOSB	1.51091941517396e-05	8.83757606203043e-05	0.525965737299927
DNM1L	1.51856343940283e-05	8.86954341722942e-05	0.258653817993954
CPLANE1	1.54163704541925e-05	8.99570627601785e-05	0.336117636225664
VAT1L	1.5639973374076e-05	9.11746991969406e-05	-0.197078565901487
NFATC2IP	1.58454677320519e-05	9.22553610703584e-05	0.259496261202179
ZNF431	1.59111929898902e-05	9.25790376300755e-05	0.383994976324031
NUDCD2	1.59401046594916e-05	9.27030943839861e-05	-0.356460076890934
EPHX1	1.59705312191928e-05	9.28358390195151e-05	-0.231888151617909
NDUFB2	1.63457756083e-05	9.47465389198709e-05	-0.457232389909154
EIF6	1.63663305085256e-05	9.48206805031419e-05	-0.38156599615454
THAP5	1.63890025644466e-05	9.4907012005494e-05	-0.347243559401176
FAM174A	1.66825698261554e-05	9.65155022675678e-05	-0.164641813684971
SRPK2	1.68799595890558e-05	9.74727879248881e-05	-0.431426447639104
RAPGEF4	1.70916821284747e-05	9.86021321847242e-05	0.230896924640562
RDH11	1.70998325295019e-05	9.86025753932042e-05	-0.366450814908544
PTMS	1.77806786090431e-05	0.000102335262889841	-0.450613603906448
EIF4G2	1.78587789014325e-05	0.000102687978683237	-0.202554672131481
BPTF	1.78873048663118e-05	0.000102755246628535	0.388796156524674
STIP1	1.8251243667622e-05	0.000104698186431502	-0.187526273312966
EYA2	1.82919340304675e-05	0.000104882309818855	-0.245549750188849
HSPA13	1.88602639207323e-05	0.000107837267445648	-0.328279624238431
HERC1	1.91524274012561e-05	0.000109252029823233	0.284980542301397
RAB1A	1.944199549727e-05	0.000110748643194104	-0.246654942914862
AP2B1	1.96178202273358e-05	0.000111594056095227	-0.444051725491379
YIPF3	1.96501253421323e-05	0.000111725782496956	-0.415177295378478
RTRAF	1.97934434819042e-05	0.000112488285362725	-0.198178039524875
OMG	1.9804467750472e-05	0.00011249858820303	-0.473280184852716
TMEM208	2.00292325203371e-05	0.000113616821537797	-0.375462257542205
ZNF880	2.06206229682925e-05	0.000116430729686434	-0.199749929077036
COPS8	2.06572645110965e-05	0.000116583720644187	-0.381384153913446
PNN	2.09043166783612e-05	0.000117869076450981	0.278193687070715
LHPP	2.10055067219372e-05	0.000118384980892949	-0.228996732486887
PDE4B	2.10882117497576e-05	0.000118734788283007	-0.28262820838075
RBM39	2.13108949718975e-05	0.000119884827402941	-0.163299626487879
MXRA7	2.13603917884279e-05	0.000120107948854544	-0.243500637466098
TXN2	2.14716209747191e-05	0.000120677821888746	-0.303146829931811
C16orf91	2.16891374291842e-05	0.000121788246171323	-0.158924168235705
APBB2	2.18940777314826e-05	0.000122713341594583	0.303874324530448
EEF1AKNMT	2.25494797418837e-05	0.000126155197474863	-0.180340406726152
CADM2	2.2688887393831e-05	0.000126877006291602	-0.374993513630578
NBDY	2.29247094666244e-05	0.000128078443145418	-0.157775515057207
CUTA	2.31525144592395e-05	0.000129173896341111	-0.593658328524801
TLE5	2.35334083311872e-05	0.000130820899384975	-0.368771424419846
ZNF558	2.35308757329609e-05	0.000130820899384975	-0.174647454551314
NUCKS1	2.35958049722777e-05	0.000131108082860067	-0.352969490276919
SEM1	2.37012957411414e-05	0.000131574511312073	-0.465042758618086
SOX2	2.38329583277105e-05	0.000132245306704374	-0.430297578630851
RNF181	2.38495509724795e-05	0.000132260228313867	-0.246602246359233
PCBP4	2.38573063928149e-05	0.000132260228313867	0.15782854858524
JOSD1	2.39188068196064e-05	0.000132541010747665	0.205938200733264
RBFA	2.40983943579846e-05	0.000133475596505245	0.358764684859207
ATRX	2.42864043421942e-05	0.000134334174017762	0.36176852125768
PGLS	2.43316584261004e-05	0.000134523560143941	-0.365763281281446
DYNLL2	2.44832058200676e-05	0.00013511676126547	-0.214880027797637
HNRNPDL	2.45821175853727e-05	0.000135362829953881	-0.325082885460029
PTTG1IP	2.49402712876869e-05	0.000137205195151585	-0.36737004387696
SDHAF3	2.50436593736787e-05	0.000137464364912691	-0.176019647873173
DAZAP2	2.50426463701257e-05	0.000137464364912691	-0.195293856541064
MPHOSPH8	2.5039434830728e-05	0.000137464364912691	-0.163637651907488
FBN3	2.50311062198569e-05	0.000137464364912691	0.151144733745568
RNF157-AS1	2.53572926713901e-05	0.000138998480877777	-0.171824924793104
ATP5MC2	2.54828299869082e-05	0.000139436291500946	-0.504652927858255
TRAPPC2	2.5878399521682e-05	0.000141347447834661	-0.226667702689532
ENOSF1	2.59047417818159e-05	0.000141427738506933	0.168964523430609
PIGX	2.6093411527964e-05	0.00014233087761993	-0.188524263072302
CYP51A1	2.61283444237829e-05	0.00014239423045411	-0.293196272566277
SEZ6L	2.65156863132213e-05	0.00014437631606927	-0.292610108552988
WASF1	2.65602494611841e-05	0.000144554512776044	-0.319996431229007
CEP290	2.66837513493039e-05	0.000145161984511826	0.283170345255397
BMP7	2.67299898801473e-05	0.000145348782905716	-0.298745077058487
MGAT3	2.67580875431652e-05	0.000145436814937551	-0.159004199775862
SNAPIN	2.68610314719653e-05	0.000145866508389112	-0.173686111338423
DGCR2	2.71579114463182e-05	0.000147347655483734	-0.209964437965367
DHX36	2.71995697261014e-05	0.000147508146121171	-0.17941045394732
SUB1	2.73120052926469e-05	0.000147986477657097	-0.428647199752531
TCERG1	2.73968367934404e-05	0.000148248811589848	0.342623309769061
VPS13C	2.74912006752408e-05	0.000148693549090663	0.367395984977492
VPS13B	2.75724656131029e-05	0.000149067075047731	0.172164751374166
AFF4	2.86469659840811e-05	0.000154465958306218	0.330411139505051
ZHX1	2.89118140178645e-05	0.000155825235922409	0.17098413435262
PTPRE	2.892649454577e-05	0.000155835587952134	-0.39930429005461
TCEAL3	2.90040788358894e-05	0.000156170316131326	-0.56614038873129
HNRNPF	2.91247491717734e-05	0.000156627283855072	-0.483172045697757
NDUFS3	2.92367814422009e-05	0.000157160568553521	-0.516949441881554
SOX2-OT	2.9421200602879e-05	0.000158012806931821	-0.338477745485541
LRRN1	2.9434782163823e-05	0.000158016261348031	-0.263668383829754
PDCD7	2.95876182652351e-05	0.000158766951613935	0.239774383005949
ASAP1	3.00815614148498e-05	0.000161063616641631	-0.218444930228945
NASP	3.0119687374664e-05	0.00016119708234302	0.469384804306918
MBD5	3.03490211070398e-05	0.000162140242686036	0.37134103350769
APBB1	3.03439424564816e-05	0.000162140242686036	-0.154998726867912
SREK1	3.04623022438686e-05	0.000162674288283501	0.459799664343033
SAT1	3.05923745095786e-05	0.00016329749557932	0.389670778885302
EXOC7	3.06194219230875e-05	0.000163370467429737	0.155590177367546
HERC2	3.06719285951728e-05	0.000163507753789981	0.31612496371573
PSAT1	3.09555830922349e-05	0.00016487594256671	-0.573134356428827
ZNRF1	3.11101520307432e-05	0.000165554809042033	-0.248620834404124
MGA	3.1135461624445e-05	0.000165617331367311	0.322671034411996
RAC1	3.12546059325115e-05	0.000166178712343824	-0.521084797250316
BRINP3	3.14346481583932e-05	0.000166990586323817	-0.225441253621659
LINC01351	3.15546552895851e-05	0.000167482401152413	-0.232520637448083
COMMD3	3.16281421390099e-05	0.000167799522130203	-0.177252619883875
APRT	3.17048527675996e-05	0.000168133463678113	-0.214730118366482
ILF3	3.1937568771922e-05	0.000169220619267455	0.319717926739604
ERGIC1	3.20576421975314e-05	0.000169783167458131	-0.158845821472365
IGBP1	3.24059583348143e-05	0.000171404923838496	-0.314190682932804
NDUFA13	3.3074634205031e-05	0.000174488340192675	-0.529034527096032
ZNF791	3.38764246962809e-05	0.000178409993452212	0.218638832966036
VDAC1	3.40318011481815e-05	0.000179151029061526	-0.604594686221404
RND2	3.41058513336803e-05	0.00017946349088248	-0.518069129235094
EIF3F	3.44929617415175e-05	0.000181422283268369	-0.223418793712778
FYN	3.46486277481741e-05	0.000182084204254927	-0.345500862354067
FKBP4	3.4681062665224e-05	0.000182176265948551	-0.206010697185804
CCDC28B	3.48669438993701e-05	0.000182838121873339	-0.304828085039285
SEZ6L2	3.51835170481946e-05	0.000184339828168994	-0.377862007992566
PSMA4	3.54066866865568e-05	0.000185350134806223	-0.281654941234114
SUSD5	3.55956215660936e-05	0.000186099882785403	-0.28026674233924
SMAP2	3.58047611078361e-05	0.000187113199576381	-0.368167559449321
MACIR	3.59831299442871e-05	0.000187884551521838	-0.164317594117902
AIP	3.66156730893804e-05	0.000191024013430416	-0.192917107910254
PPT1	3.66354419684862e-05	0.000191045539180667	-0.426368050815297
INTS6	3.67271246226543e-05	0.000191281615076772	0.232934077914774
ZNF207	3.67305610672345e-05	0.000191281615076772	0.284593733172713
HECTD4	3.69357020763634e-05	0.000192200992526044	0.16004572255853
SSBP1	3.69604379214508e-05	0.000192247797416814	-0.279864175943643
DYNC2I1	3.71352047478835e-05	0.00019299244918549	0.347169300168128
SNRPA	3.76501022056256e-05	0.000195418911278073	-0.185692186312822
PSMB7	3.76967294596036e-05	0.00019557780666531	-0.458849430868778
PRMT1	3.82992840145081e-05	0.000198350913060728	-0.352785115568442
GPRC5B	3.8583632469513e-05	0.000199585727806083	-0.32747141641669
TRMT112	3.93754980934823e-05	0.000203337403051036	-0.249423037331303
LINC01114	3.9740265650097e-05	0.000204961091378646	-0.171056652245153
PNKD	4.00066071193238e-05	0.000206073678932223	-0.532591486619921
SBDS	4.02211400450581e-05	0.000207091392651895	-0.588712403237955
CTXN1	4.05408785694323e-05	0.000208561815487985	-0.194324738352805
PDCD6IP	4.06215231504272e-05	0.000208888699888913	0.173711050875878
DHCR7	4.10074836380839e-05	0.000210607400198452	-0.214922680610719
BAZ2B	4.18630237323648e-05	0.000214640263998057	0.42689534021385
GALR1	4.20329698008789e-05	0.000215421175064261	0.360160017322956
ZNF609	4.24044062875462e-05	0.000216960625885967	0.259842257183952
GATAD1	4.27010618264716e-05	0.000218112951939229	0.23924216545313
DICER1	4.31437869141861e-05	0.000219743345568975	0.266770458969435
PKIA	4.33164723185172e-05	0.000220518581253043	-0.484872047506694
CCNB1IP1	4.38764241208156e-05	0.000223183160261358	-0.171543800762129
DIP2C	4.39075203032044e-05	0.000223248353648225	0.150780753073682
GGPS1	4.42108835012816e-05	0.000224510403410042	-0.2072322396775
NDUFS7	4.42821684700544e-05	0.000224778937458344	-0.297191258818554
LINC01301	4.49071030614826e-05	0.000227667880275668	-0.276309556663427
TTC9B	4.4999115695849e-05	0.000228039087134192	-0.391574435266694
LUZP1	4.50559694251036e-05	0.00022823249879253	-0.197237620190377
MRPS35	4.52788866700408e-05	0.000229266601534497	-0.27628629029104
G6PC3	4.53853723123154e-05	0.000229710547886576	-0.174114207238618
LRFN5	4.55580221751357e-05	0.000230488866953162	0.154822007805758
ATAD1	4.6802127387067e-05	0.000236196025528202	-0.299698422966714
UFL1	4.71244112158155e-05	0.000237360605899479	-0.358501239555342
LZIC	4.71611088693866e-05	0.000237419053018062	-0.225129807718453
PPP1R9A	4.80157101166913e-05	0.000241124945581887	0.157165953761112
ARPC4	5.13226945301394e-05	0.000255942861697261	-0.172577893166888
NFU1	5.18136554470863e-05	0.000258285785296027	-0.353833283231316
RALGAPA1	5.20060529977567e-05	0.000258989215540261	0.329012928365273
TMLHE	5.23982045590874e-05	0.000260349581887768	-0.190495951436271
COA4	5.24548292943636e-05	0.00026041903665531	-0.273055816874209
KLRK1-AS1	5.31503831951434e-05	0.000263550803882374	-0.254600289975533
DNAJC3	5.33175047865288e-05	0.000264272193976411	-0.274204720955755
PLS3	5.36744471953503e-05	0.000265805245892721	0.225360656729577
MICAL3	5.41220917886821e-05	0.000267716932772448	0.174928055070209
OST4	5.44764558584099e-05	0.000269142781310178	-0.624891305506424
BCAP31	5.46387408349131e-05	0.00026983539903631	-0.284498179808746
LINC01102	5.49447430041753e-05	0.000271236922518186	-0.150368631749768
HAX1	5.56839059511707e-05	0.000274552904070104	-0.209269043266158
KLHL9	5.61208597252344e-05	0.000276484090288135	-0.330380610248939
CDKN2AIP	5.63685989664103e-05	0.000277399860595956	-0.19298240751772
NUDT5	5.63480885059132e-05	0.000277399860595956	-0.154092579761952
RAB4A	5.72467530778604e-05	0.000281462209089207	-0.313619112470157
ATP10B	5.84563935013805e-05	0.000286487934924703	0.234278820276724
ABCC5	5.85199099848737e-05	0.000286684179961999	0.227839141129242
PCYT2	5.91154285740176e-05	0.000289369430530853	-0.152407675609178
TMED5	6.03868533338167e-05	0.000295119903867909	-0.33567380474572
HMGN1	6.07350342014004e-05	0.000296702789080681	-0.197887595370965
RNF167	6.15886551575563e-05	0.000300392270542826	-0.219481946519924
BOD1L1	6.25003210372571e-05	0.000304474041016362	0.182307875911943
EGFR	6.27199191962687e-05	0.000305421998861256	-0.197870704542843
H1-4	6.35884284684051e-05	0.000309527890348597	-0.422404819860274
GARS1-DT	6.36908044572757e-05	0.000309902707106258	0.274115429271951
MAPK9	6.43714808016899e-05	0.000312840785925602	-0.189012929003535
FIS1	6.4531654120997e-05	0.000313494467692815	-0.579774420251764
KMT2C	6.53610683298907e-05	0.000317145302945155	0.321814100340709
CD59	6.58121657940005e-05	0.000319080579929388	-0.268308226652159
LY6H	6.68724662749915e-05	0.000323450863610484	-0.529242843312956
BNIP3L	6.69281459023955e-05	0.000323592021340442	-0.511485463606387
PCBD1	6.79747021789299e-05	0.000328002780605006	-0.249845952045078
XYLT1	6.91067442816315e-05	0.000332984650720005	0.474739732122383
AL157778.1	6.94742773735954e-05	0.00033444593991475	0.258591127461037
BZW1	6.99943299043213e-05	0.00033628668415479	-0.420529148768576
TRAF4	6.99761380933461e-05	0.00033628668415479	-0.251078743472604
NAV1	7.0091331889943e-05	0.00033662030529763	0.413656761104822
VWA1	7.08715877196846e-05	0.000339833019560466	-0.377066331944772
MON2	7.11864486098585e-05	0.000341074969349628	0.269000522013058
NEXN	7.12263129104167e-05	0.000341132141009772	-0.165459114282606
GPCPD1	7.14324915082578e-05	0.00034165559761034	0.327312362921697
FKBP8	7.1414810902229e-05	0.00034165559761034	-0.243706728750408
AC245060.7	7.13900891458131e-05	0.00034165559761034	0.161235157863183
SELENOK	7.17319519833429e-05	0.000342881537993177	-0.587827397520953
AHCTF1	7.23572300692599e-05	0.000345735074661922	0.277175997667952
LINC02731	7.33316713849229e-05	0.000350117162871018	-0.258160961564275
DDR1	7.34661684747998e-05	0.000350622241337526	-0.380527196307184
SOX8	7.35277017679417e-05	0.000350778836598388	-0.461504387638451
SDHD	7.36090545559171e-05	0.000350892811589155	-0.221794012789119
ESD	7.35965936325717e-05	0.000350892811589155	-0.176848436355332
MAMLD1	7.37574683946273e-05	0.000351326038027919	0.201197745024338
STK4	7.43949673702648e-05	0.000354086413286455	0.30712276910095
CHRM3-AS2	7.46335071644645e-05	0.000355083374756371	0.185508367239691
LRRK2	7.49184851052617e-05	0.000356023135638351	0.234832088007767
PSD3	7.55629577596449e-05	0.000358388506065453	0.197044242294567
CREG1	7.61484212204639e-05	0.000361025104179164	-0.272267036404278
LCORL	7.6520800751975e-05	0.000362228116117779	0.24285114322176
WDR11	7.68637467601059e-05	0.000363710553731567	0.263862234177562
BANF1	7.83669589000532e-05	0.00037024977525971	-0.50610569771951
TM9SF2	7.86118750084194e-05	0.00037126327512677	-0.226438658703575
REPIN1	7.88646468763287e-05	0.00037216921649946	-0.241635412951097
TANC2	7.9111171820375e-05	0.000372900324755785	0.330630909305803
WDR61	7.91738803854162e-05	0.000373051929454895	0.313909366014048
NETO2	7.97196758543213e-05	0.000375334002008029	-0.238941398417592
LRP1B	8.0073643039267e-05	0.000376526351543259	0.279188203778234
POP7	8.01274335828577e-05	0.000376526351543259	-0.320705780021445
LINC00623	8.03773899591176e-05	0.000377412173614265	-0.252926678838061
TLE2	8.05614171049143e-05	0.000378130894351391	-0.159974635405961
FA2H	8.07358117342933e-05	0.000378803868117912	-0.203105057683181
IGSF1	8.07920087439998e-05	0.000378921967277446	0.277773946210689
RPRM	8.11407244050237e-05	0.000380119550118356	-0.338798073133963
AREL1	8.20883381057855e-05	0.000383736003805667	-0.17150309456513
ZNF506	8.27145509695711e-05	0.000385799271167021	-0.287807431404146
DLL3	8.36454920716751e-05	0.000389611897281223	-0.545141175941567
BEND5	8.37093982915935e-05	0.000389760915491892	-0.205672835867666
SLC29A1	8.40427486143645e-05	0.000391052469381786	-0.163352707314718
BBS2	8.4050825524211e-05	0.000391052469381786	0.246939136611809
YEATS2	8.40999794073691e-05	0.000391132158607083	0.190406114236031
EIPR1	8.42150656916604e-05	0.000391518308828416	-0.172061580222882
MAGOHB	8.50412195098962e-05	0.000394758044041947	-0.188088742277758
FAM184A	8.51979873703438e-05	0.000395335493827511	0.166857799821907
AC008147.2	8.54103668204078e-05	0.000395869757107264	0.196036666612653
TFAM	8.55966148193521e-05	0.000396432103446624	-0.166997925095302
RSRC2	8.57304068582272e-05	0.000396901235390269	0.25508263065819
TRIP6	8.60672486738021e-05	0.000398309703695773	-0.219489958690702
MED31	8.66314153376218e-05	0.000400768740726657	-0.172001172058153
PODXL2	8.75353542209977e-05	0.000404643936828556	-0.380459469862143
COL9A3	8.7585149031118e-05	0.000404720932696573	-0.274625063510554
TPT1	8.77601082916693e-05	0.000405376022150589	-0.239072962494467
CDK13	8.81589122838309e-05	0.000407024635363442	0.393049389386477
SMIM26	8.81836719210405e-05	0.000407024635363442	-0.38552249794928
TMEM234	8.82828730485466e-05	0.000407328571417416	-0.182807581381153
PLPPR5	8.87602448152184e-05	0.000409221921452723	-0.214500445933521
TMEM25	8.98909929205836e-05	0.000413966325995131	-0.194572888996227
GNG7	9.00245350230441e-05	0.000414425045697866	-0.46880726176109
TMEM185A	9.05576917055949e-05	0.000416294378984271	0.277607440039571
TTC3	9.06318586595323e-05	0.000416436000680537	-0.178881528885989
FGF12	9.07982911599354e-05	0.00041696116186853	-0.378895306604371
TMEM14B	9.11014768835584e-05	0.000418121885448666	-0.240914208154993
VPS13D	9.32136325344399e-05	0.000427173768909236	0.190181886680761
EPAS1	9.37326672660044e-05	0.000429230245714178	-0.171365591462973
ZNF331	9.55111921551223e-05	0.000436842332567029	-0.163781792794857
MYO9A	9.56204835949436e-05	0.000437055750802787	0.15712165408404
KDSR	9.67165879117337e-05	0.000441685042487314	-0.224305087600389
VSTM2B	9.78421333251483e-05	0.000446041797051152	-0.256181912334233
TSC22D3	9.92304403051349e-05	0.000451864790248551	-0.403894359283054
MIER1	9.95501160149148e-05	0.000453151534435391	-0.216961381796405
UQCR10	9.99115854407383e-05	0.000454627493661601	-0.560096869980815
PXDN	0.000100144866155128	0.000455519273874329	0.245296219978066
FMR1	0.000100713806759195	0.00045742570544814	-0.182391932730367
SUGP2	0.000101347810350403	0.000459963139282596	0.150489171933205
RO60	0.000101842700042643	0.000461694467565254	-0.233607409773096
PSMD4	0.000102250006393218	0.000463197080148507	-0.38565007341975
SOBP	0.00010252503435375	0.000463926730108317	0.445283297523886
TARBP1	0.000103178359599373	0.000466537321653887	0.300783229419476
RBMX	0.000105643304699036	0.000476272307231203	0.29112193043486
NAP1L4	0.000106822244791687	0.000480877285529256	-0.200034513986406
PHKB	0.00010713126788919	0.000482090705501355	0.322445865448305
NUDT16L1	0.000107529629053163	0.00048352701017168	-0.283788431249488
OLIG2	0.000108969061334949	0.000489459046003581	-0.455860640734594
ASCL1	0.000113069257218601	0.000506200453962894	-0.671058126789478
CCT2	0.000114483430477376	0.000512156093926812	-0.442023173973022
ATP6V1G2	0.000114845798716964	0.000513401076035972	-0.263563755011675
ZMYND8	0.000115167417335347	0.000514650445633585	0.364349336516571
HDHD5	0.000115422162852582	0.000515411654449209	-0.164082381590335
PARP14	0.000115872187914721	0.000517232101974593	0.216485391378069
HMGCR	0.000117019486807373	0.000521400580947994	-0.262136774905491
CLCN3	0.000117431078200648	0.00052304367544293	-0.28534457182635
NHLRC3	0.000118583603877346	0.000527755582858317	0.180033860934911
SEC61A1	0.000120997131488377	0.000536968737960591	-0.258493405345601
CMPK1	0.000124567918932015	0.000551375679962334	-0.245352730105321
KCNIP3	0.000125367409592674	0.00055434908521192	-0.155296402827507
CEP57L1	0.000125418627708651	0.000554374846256155	-0.165649838053126
COX7A2L	0.000125728816266108	0.000555143178979744	-0.250874215863526
PCED1A	0.000126637952494114	0.000558955299534012	0.241424540151824
FAIM2	0.000126739450364376	0.000559201194833862	-0.34498587627829
CTNND2	0.00012689740128703	0.000559695905351572	0.249015918163173
PMPCB	0.000128124326666859	0.000564288550270697	0.271405449053079
SNX7	0.000128357056894431	0.000564909814721329	-0.19678515550581
EEF1B2	0.000128548787888018	0.000565549836626931	-0.525300122704006
